LoC statistics for folder D:\Workspace\3.0 aimir-fep\src\main\java
Filename,File Type,Total Lines,Code Lines,Code&Comment Lines,Comment Lines,Blank Lines,%Comments
D:\Workspace\3.0 aimir-fep\src\main\java\.svn\all-wcprops, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\adapter\.svn\tmp\text-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\adapter\.svn\tmp,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\adapter\.svn,Dir,374,277,0,23,74,7%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\adapter\FepAdapter.java,Java,330,248,0,18,64,6%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\adapter\FepProcessor.java,Java,38,24,0,5,9,17%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\adapter,Dir,742,549,0,46,147,7%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\.svn\all-wcprops, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\.svn\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\.svn\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\.svn\text-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\.svn\tmp\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\.svn\tmp\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\.svn\tmp\text-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\.svn\tmp,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\.svn,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\all-wcprops, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\text-base\DefaultConf.java.svn-base,Java,260,195,2,24,39,11%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\text-base\KamstrupCIDMeta.java.svn-base,Java,719,675,4,0,40,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\text-base\Mccb.java.svn-base,Java,207,187,0,0,20,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\text-base\SM110Meta.java.svn-base,Java,36,20,0,10,6,33%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\text-base,Dir,1222,1077,6,34,105,3%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\tmp\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\tmp\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\tmp\text-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn\tmp,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\.svn,Dir,1222,1077,6,34,105,3%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\DefaultConf.java,Java,260,195,2,24,39,11%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\KamstrupCIDMeta.java,Java,719,675,4,0,40,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\Mccb.java,Java,207,187,0,0,20,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf\SM110Meta.java,Java,36,20,0,10,6,33%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\conf,Dir,2444,2154,12,68,210,3%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\all-wcprops, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\text-base\CommandBO.java.svn-base,Java,1897,1336,3,387,171,22%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\text-base\CommandBOMBean.java.svn-base,Java,421,103,0,255,63,71%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\text-base\CommandGW.java.svn-base,Java,12897,9500,6,1695,1696,15%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\text-base\CommandGWMBean.java.svn-base,Java,1929,404,0,1353,172,77%
